# Student number: r0123456
# Iteration, Elapsed time, Mean value, Best value, Cycle
27,4.796298503875732,33742.22519275783,31372.043408362766,9,10,6,2,8,12,13,17,20,27,25,19,26,24,23,15,16,28,22,21,18,14,11,7,3,4,1,0,5,
28,4.969397068023682,33175.982561570876,31372.043408362766,9,10,6,2,8,12,13,17,20,27,25,19,26,24,23,15,16,28,22,21,18,14,11,7,3,4,1,0,5,
29,5.14639687538147,32523.664805771154,31372.043408362766,9,10,6,2,8,12,13,17,20,27,25,19,26,24,23,15,16,28,22,21,18,14,11,7,3,4,1,0,5,
30,5.318397045135498,31899.093885013248,31230.666518215457,5,9,10,6,2,8,12,13,20,27,25,19,26,24,23,15,16,28,22,21,17,18,14,11,7,3,4,1,0,
31,5.486396789550781,31491.14472014521,31211.313873951152,9,10,6,2,8,12,13,17,20,28,27,25,19,24,26,23,15,16,22,21,18,14,11,7,3,4,1,0,5,
32,5.660794019699097,31355.313180668014,31204.06612640624,2,8,12,13,17,21,28,22,20,27,25,19,26,24,23,15,16,18,14,11,7,3,4,1,0,5,9,10,6,
33,5.828186988830566,31311.95007894398,31098.81201506711,9,10,2,6,8,12,13,20,27,25,19,26,24,23,15,16,28,22,21,17,18,14,11,7,3,4,1,0,5,
34,6.00078558921814,31228.64315144377,30975.260970723277,9,10,6,2,8,12,13,16,20,27,25,19,26,24,23,15,28,22,21,17,18,14,11,7,3,4,1,0,5,
35,6.170749187469482,31209.3440930891,30939.806447775623,9,10,6,2,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,
36,6.344789981842041,31171.226567889793,30938.082480655492,9,10,2,6,8,12,13,20,28,27,25,19,24,26,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,
37,6.518786668777466,31098.038765219586,30938.082480655492,9,10,2,6,8,12,13,20,28,27,25,19,24,26,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,
38,6.690780878067017,31030.309027336254,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
39,6.85878586769104,30956.14318139785,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
40,7.034799814224243,30892.634480959943,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
41,7.202740907669067,30818.868782827096,30807.951944627268,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,2,
42,7.3747334480285645,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
43,7.560553312301636,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
44,7.749339818954468,30807.951944627275,30807.951944627268,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,2,
45,7.918522119522095,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
46,8.104514360427856,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
47,8.29455018043518,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
48,8.474557399749756,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
49,8.669514894485474,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
50,8.85947585105896,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
51,9.06429672241211,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
52,9.261290311813354,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
53,9.457290887832642,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
54,9.655448913574219,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
55,9.860451459884644,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
56,10.142053127288818,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
57,10.417054653167725,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
58,10.687052965164185,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
59,10.88205862045288,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
60,11.093102216720581,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
61,11.296098232269287,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
62,11.482123613357544,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
63,11.664556503295898,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
64,11.839518308639526,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
65,12.021519184112549,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
66,12.190554857254028,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
67,12.366517782211304,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
68,12.5415198802948,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
69,12.713552474975586,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
70,12.88518500328064,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
71,13.065157651901245,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
72,13.245151996612549,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
73,13.43818712234497,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
74,13.6301851272583,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
75,13.821383714675903,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
76,14.020385265350342,30807.951944627275,30807.951944627268,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,3,4,1,0,5,9,10,
77,14.218380212783813,30807.731290245814,30697.62475389934,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,3,4,1,0,5,9,10,7,
78,14.483402490615845,30805.312081873613,30260.31090289369,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,4,1,0,5,9,10,3,
79,14.735438585281372,30800.898994244497,30260.31090289369,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,4,1,0,5,9,10,3,
80,14.968401670455933,30777.312944900157,30260.31090289369,2,6,8,12,13,20,28,27,25,19,26,24,23,15,16,22,21,17,18,14,11,7,4,1,0,5,9,10,3,
